"date","user_uid","Total Distance","Total Duration","Total Player Load","Max Vel","Velocity Band 1 Total Distance","Velocity Band 2 Total Distance","Velocity Band 3 Total Distance","Velocity Band 4 Total Distance","Velocity Band 5 Total Distance","Velocity Band 6 Total Distance","Velocity Band 7 Total Distance","Velocity Band 8 Total Distance","Acceleration Band 1 Total Effort Count","Acceleration Band 2 Total Effort Count","Acceleration Band 3 Total Effort Count","Acceleration Band 4 Total Effort Count","Acceleration Band 5 Total Effort Count","Acceleration Band 6 Total Effort Count","Acceleration Band 7 Total Effort Count","Ima Band 3 Accel Count","Ima Band 3 Decel Count","Player Load Per Minute","Start Time H","Total Live Play","IMA Accel Low Count","IMA COD Right Low Count","IMA Decel Low Count","IMA COD Left Low Count","IMA Dive Intensity Left Low Count","IMA Dive Intensity Right Low Count","IMA Accel Med Count","IMA COD Right Med Count","IMA Decel Med Count","IMA COD Left Med Count","IMA Dive Intensity Left Med Count","IMA Dive Intensity Right Med Count","IMA COD Right High Count","IMA COD Left High Count","IMA Dive Intensity Left High Count","IMA Dive Intensity Right High Count","Position","Starter","HSD","IMA","Week","Game"
2022-09-27,"9uv4ji1ut2tiisd0",5196.01,4413,516.28,16.67,1016.82,852.74,1566.34,1594.31,114.12,39.91,10.03,0,0,0,16,1033,1046,26,10,6,2,7.02,"08:33:51",0,63,236,57,269,0,0,17,32,25,42,0,0,6,5,0,0,"CB","Starter",164.06,19,8,"Training"
2022-09-28,"9uv4ji1ut2tiisd0",5780.44,4921.71,485.52,17.3,1003.65,1151.5,1492.48,1771.09,155.9,134.63,67.44,0,0,1,19,1065,1023,19,10,2,2,5.92,"08:56:12",0,30,153,26,189,0,0,8,18,9,38,0,0,5,6,0,0,"CB","Starter",357.97,15,8,"Training"
2022-09-29,"9uv4ji1ut2tiisd0",4420.56,3527.6,401.46,15.44,715.56,606.29,1448.54,1593.67,50.04,6.71,0,0,0,0,6,806,840,20,4,4,1,6.83,"08:52:26",0,26,133,31,134,0,0,9,26,5,29,0,0,1,3,0,0,"CB","Starter",56.75,9,8,"Training"
2022-09-30,"9uv4ji1ut2tiisd0",1567.88,1224.58,177.76,16.18,343.36,262.44,547.86,335.11,56.44,14.35,7.51,0,0,0,5,298,328,7,1,4,3,8.71,"18:28:03",0,19,75,16,74,0,0,5,10,4,16,0,0,1,1,0,0,"CB","Starter",78.3,9,8,"Game"
2022-10-06,"9uv4ji1ut2tiisd0",1742.85,4862.61,NA,16.26,551.68,483.65,296.49,167.32,76.46,138.32,28.98,0,0,0,4,740,743,2,4,0,0,1.75,"09:03:00",0,5,35,7,21,0,0,0,1,1,2,0,0,0,0,0,0,"CB","Starter",243.76,0,9,"Training"
2022-10-08,"9uv4ji1ut2tiisd0",2077.7,4291,211.43,11.95,805.26,451.77,418.81,400.27,0,0,0,0,0,0,6,638,679,4,1,0,0,2.96,"10:28:02",0,19,82,11,69,0,0,5,22,2,18,0,0,5,4,0,0,"CB","Starter",0,9,9,"Training"
2022-10-09,"9uv4ji1ut2tiisd0",1691.63,3296.81,167.4,13.16,615.49,336.77,419.39,276.47,43.75,0,0,0,0,0,3,719,720,5,0,1,0,3.05,"09:58:43",0,8,59,16,54,0,0,1,14,4,8,0,0,3,3,0,0,"CB","Starter",43.75,7,9,"Training"
2022-10-10,"9uv4ji1ut2tiisd0",3357.15,2368.68,300.2,16.26,458.89,483.39,843.22,917.4,264.45,353.9,35.24,0,0,3,17,522,524,9,1,0,0,7.6,"15:19:40",0,10,56,10,42,0,0,2,10,0,11,0,0,1,1,0,0,"CB","Starter",653.59,2,10,"Game"
2022-10-12,"9uv4ji1ut2tiisd0",2767.96,3271.74,224.55,15.37,681.3,737.48,718.07,529.47,56.85,42.67,0,0,0,1,6,692,692,11,1,1,1,4.12,"09:14:40",0,13,85,21,69,0,0,3,23,3,24,0,0,0,1,0,0,"CB","Starter",99.52,3,10,"Training"
2022-10-16,"9uv4ji1ut2tiisd0",2168.61,4165.52,246.22,13.99,915.15,523.84,624.73,86.91,17.43,0,0,0,0,0,3,860,948,4,0,0,2,3.55,"10:07:02",0,21,101,29,107,0,0,10,10,7,11,0,0,1,2,0,0,"CB","Starter",17.43,5,10,"Training"
2022-10-18,"9uv4ji1ut2tiisd0",2869.64,2934.2,289.53,12.22,708.51,425.95,911.39,823.31,0,0,0,0,0,0,7,651,615,15,3,4,2,5.92,"10:50:32",0,29,85,34,122,0,0,7,16,4,25,0,0,4,5,0,0,"CB","Starter",0,15,11,"Training"
2022-10-19,"9uv4ji1ut2tiisd0",3845.87,12974,406.32,16.98,1035.21,495.4,1029.36,810.78,148.95,244.65,80.77,0,0,0,20,1037,1085,10,0,0,1,1.88,"07:30:53",0,12,137,10,135,0,0,7,18,7,18,0,0,1,1,0,0,"CB","Starter",474.37,3,11,"Training"
2022-10-23,"9uv4ji1ut2tiisd0",2331.71,3043,276.09,15.21,666.91,331.02,560.91,707.96,53.38,10.35,0,0,0,3,2,511,565,22,1,1,4,5.44,"10:24:28",0,23,59,35,64,0,0,5,8,11,6,0,0,0,2,0,0,"CB","Starter",63.73,7,11,"Training"
2022-10-24,"9uv4ji1ut2tiisd0",3063.09,3127.04,281,15.35,876.31,634.46,818.76,651.79,58.53,20.37,0,0,0,2,5,730,716,21,4,3,1,5.39,"09:01:35",0,24,100,19,87,0,0,7,22,10,21,0,0,3,3,0,0,"CB","Starter",78.9,10,12,"Training"
2022-10-25,"9uv4ji1ut2tiisd0",2893.61,3533,266.4,16.84,672.3,456.04,778.45,745.36,80.42,90,68.94,0,0,2,10,642,711,23,5,4,5,4.52,"09:50:11",0,16,107,24,104,0,0,8,14,5,15,0,0,1,0,0,0,"CB","Starter",239.36,10,12,"Training"
2022-10-26,"9uv4ji1ut2tiisd0",3591.75,3476.75,304.25,16.16,736.1,816.6,1123.24,838.28,43.09,20.04,13.48,0,0,0,7,774,784,14,3,2,1,5.25,"09:00:25",0,22,65,16,54,0,0,8,2,1,5,0,0,1,2,0,0,"CB","Starter",76.61,6,12,"Training"
2022-10-27,"9uv4ji1ut2tiisd0",3968.89,3285,346.48,17.71,660.37,803.93,1132.09,1161.24,148.86,30.8,31.32,0,0,1,17,702,716,31,6,0,1,6.33,"09:01:39",0,27,102,25,109,0,0,6,14,9,18,0,0,4,1,0,0,"CB","Starter",210.98,6,12,"Training"
2022-10-28,"9uv4ji1ut2tiisd0",3154.6,3925.64,309.54,16.1,870.24,508.46,1182.5,429.22,91.3,33.77,39.37,0,0,1,12,898,917,12,3,2,7,4.73,"18:17:45",0,10,96,29,95,0,0,9,13,4,12,0,0,0,0,0,0,"CB","Starter",164.44,9,12,"Game"
2022-10-30,"9uv4ji1ut2tiisd0",3492.84,2729,386.37,13.12,651.97,510.42,1517.92,807.82,3.73,0,0,0,0,0,11,661,678,18,1,5,6,8.49,"10:22:47",0,42,174,57,189,0,0,10,29,14,37,0,0,7,5,0,0,"CB","Starter",3.73,23,12,"Training"
2022-10-31,"9uv4ji1ut2tiisd0",3889.02,3456.84,312,16.59,753.4,716.7,1190.27,1123.82,60.23,23.6,20.85,0,1,1,10,813,799,16,3,3,3,5.42,"09:06:02",0,20,66,21,71,0,0,6,15,4,10,0,0,2,0,0,0,"CB","Starter",104.68,8,13,"Training"
2022-11-01,"9uv4ji1ut2tiisd0",4085.67,3467.89,370.73,17.19,715.41,713.74,1327.71,1096.47,124.32,74.65,30.58,0,0,1,11,783,820,18,2,0,4,6.41,"09:33:41",0,23,151,29,126,0,0,4,16,8,26,0,0,10,2,0,0,"CB","Starter",229.55,16,13,"Training"
2022-11-02,"9uv4ji1ut2tiisd0",3251.39,3580,338.49,15.99,1046.03,555.19,1025.1,446.59,96.82,68.77,11.87,0,0,1,9,936,988,8,7,1,6,5.67,"18:18:26",0,20,157,45,112,0,0,9,14,16,14,0,0,0,0,0,0,"CB","Starter",177.46,7,13,"Training"
2022-11-03,"9uv4ji1ut2tiisd0",1015.36,908,NA,11.07,234.86,173.38,321.37,285.78,0,0,0,0,0,0,2,225,201,5,1,0,2,6.49,"09:33:52",0,9,42,4,50,0,0,2,8,3,5,0,0,1,2,0,0,"CB","Starter",0,5,13,"Training"
2022-08-09,"u2n72x2asw7zxgzh",8333897.94,5736.88,NA,NA,2131165.81,0,0,0,0,0,0,0,5,0,0,147,186,0,0,0,0,84.62,"08:27:42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CM","Starter",0,0,1,"Training"
2022-08-10,"u2n72x2asw7zxgzh",223.02,781.11,NA,8.5,22.88,64.17,114.46,21.1,0,0,0,0,0,0,1,52,52,1,0,0,0,2.24,"08:32:19",0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"CM","Starter",0,0,1,"Training"
2022-08-11,"u2n72x2asw7zxgzh",6526.33,5558.2,637.41,18.97,1070.71,969.09,1811.42,1943.94,364.91,287.3,76.71,0,1,2,25,1250,1275,30,6,3,2,6.88,"08:27:16",0,24,121,24,95,0,0,10,13,8,16,0,0,3,2,0,0,"CM","Starter",728.92,10,1,"Training"
2022-08-12,"u2n72x2asw7zxgzh",1617.72,1928.04,188.89,13.91,466.76,278.01,490.94,327.72,52.29,0,0,0,0,0,4,415,465,3,1,2,0,5.88,"08:34:45",0,12,65,15,57,0,0,3,3,4,4,0,0,1,1,0,0,"CM","Starter",52.29,4,1,"Training"
2022-08-13,"u2n72x2asw7zxgzh",7354.74,4317,770.85,17.18,789.77,773.49,2411.14,2916.55,259.85,199.82,3.74,0,0,6,22,946,1005,39,2,8,2,10.71,"18:25:54",0,26,180,47,121,0,0,8,19,13,13,0,0,3,4,0,0,"CM","Starter",463.41,17,1,"Game"
2022-08-15,"u2n72x2asw7zxgzh",4774.79,3407.34,488.92,16.05,583.4,601.93,1718.93,1628.9,156.54,70.56,12.17,0,0,4,15,771,823,26,5,5,3,8.61,"09:04:02",0,28,129,35,90,0,0,11,11,7,13,0,0,5,1,0,0,"CM","Starter",239.27,14,2,"Training"
2022-08-16,"u2n72x2asw7zxgzh",2652.84,4876.93,288.78,14.18,818.37,400.71,829.83,458.11,144.05,1.75,0,0,0,0,7,902,971,9,1,2,6,3.55,"08:34:18",0,29,91,33,87,0,0,6,13,8,10,0,0,2,5,0,0,"CM","Starter",145.8,15,2,"Training"
2022-08-17,"u2n72x2asw7zxgzh",5369.79,6250.86,584.57,16.35,1296.01,809.65,1772.22,1295.91,162.28,26.08,7.54,0,0,0,25,1454,1496,19,6,2,10,5.61,"09:35:20",0,50,187,75,156,0,0,8,34,11,28,0,0,5,1,0,0,"CM","Starter",195.9,18,2,"Training"
2022-08-18,"u2n72x2asw7zxgzh",4798.15,4776.95,467.21,17.51,857.57,769.53,1604.03,1348.28,118.75,34.33,65.26,0,0,0,12,1052,1090,15,4,1,0,5.87,"09:38:17",0,18,118,38,78,0,0,9,20,13,14,0,0,2,2,0,0,"CM","Starter",218.34,5,2,"Training"
2022-08-19,"u2n72x2asw7zxgzh",5911.91,4658.12,633.26,15.9,576.91,673.77,1995.42,2471.4,145.74,41.74,6.74,0,0,3,24,803,855,28,2,10,2,8.16,"18:22:22",0,32,160,48,113,0,0,10,22,15,12,0,0,4,5,0,0,"CM","Starter",194.22,21,2,"Game"
2022-08-22,"u2n72x2asw7zxgzh",5642.11,5452.9,599.42,17.02,1094.81,831.91,1917.16,1476.2,210.48,94.63,16.85,0,0,4,14,1246,1332,17,4,3,9,6.6,"08:35:27",0,55,215,74,144,0,0,10,40,26,22,0,0,3,6,0,0,"CM","Starter",321.96,21,3,"Training"
2022-08-23,"u2n72x2asw7zxgzh",5677.75,5281.75,552.78,17.41,906.58,1006.91,1878.97,1587.43,224.26,46.38,27.18,0,0,3,11,1139,1171,29,5,4,3,6.28,"08:42:23",0,54,132,60,119,0,0,12,22,11,14,0,0,1,5,0,0,"CM","Starter",297.82,13,3,"Training"
2022-08-24,"u2n72x2asw7zxgzh",4709.57,3900.89,498.17,15.39,720.11,603.04,1579.43,1651.41,131.4,22.23,0,0,0,0,13,865,920,24,7,5,2,7.66,"09:00:56",0,18,141,42,91,0,0,8,16,12,17,0,0,0,4,0,0,"CM","Starter",153.63,11,3,"Training"
2022-08-25,"u2n72x2asw7zxgzh",10463.3,8433.38,1042.64,17.57,1428.31,1224.06,3227.66,4065.34,344.96,122.04,49.7,0,0,3,18,1797,1880,47,5,9,4,7.42,"14:49:30",0,48,245,59,178,0,0,29,30,22,21,0,0,4,5,0,0,"CM","Starter",516.7,22,3,"Game"
2022-08-27,"u2n72x2asw7zxgzh",2702.58,2853.6,264.17,15.61,589.85,533.55,931.81,575.56,59.9,11.77,0,0,0,0,11,650,660,6,2,1,0,5.55,"10:34:12",0,19,68,14,48,0,0,5,6,0,4,0,0,1,0,0,0,"CM","Starter",71.67,2,3,"Training"
2022-08-28,"u2n72x2asw7zxgzh",3701.77,3479.61,381.41,14.45,643.96,515.61,1282.49,1173.06,71.67,14.23,0,0,0,0,12,769,840,18,3,4,4,6.58,"09:58:11",0,15,100,27,91,0,0,9,20,10,11,0,0,2,2,0,0,"CM","Starter",85.9,12,3,"Training"
2022-08-29,"u2n72x2asw7zxgzh",10132.51,8502,1026.96,17.36,1203.73,1271.91,3607.52,3642.5,256,125.55,21.87,0,0,2,26,1661,1742,31,5,0,1,7.25,"18:19:46",0,45,240,64,160,0,0,20,28,16,18,0,0,5,8,0,0,"CM","Starter",403.42,14,4,"Game"
2022-08-31,"u2n72x2asw7zxgzh",2639.81,2737,247.21,14.65,431.63,586.35,729.7,762.06,123.24,6.19,0,0,0,0,4,554,561,8,0,0,1,5.42,"09:55:51",0,12,45,11,41,0,0,5,3,7,7,0,0,1,2,0,0,"CM","Starter",129.43,4,4,"Training"
2022-09-01,"u2n72x2asw7zxgzh",4918.05,4116,467.12,18.39,749.03,774.93,1689.46,1530.92,92.59,33.12,47.96,0,0,1,9,894,963,21,3,1,1,6.81,"09:00:26",0,22,110,31,84,0,0,7,18,7,10,0,0,4,3,0,0,"CM","Starter",173.67,9,4,"Training"
2022-09-02,"u2n72x2asw7zxgzh",11053.93,7641,1091.24,18.54,1167.83,1134.97,3669.67,4632.35,363.66,51.96,32.7,0,1,2,19,1541,1579,44,6,8,3,8.57,"18:34:20",0,43,234,59,174,0,0,15,32,16,17,0,0,9,6,0,0,"CM","Starter",448.32,26,4,"Game"
2022-09-04,"u2n72x2asw7zxgzh",1369.06,1218,NA,13.41,294.86,253.35,562.12,250.78,7.73,0,0,0,0,0,1,294,312,7,0,0,1,6.64,"10:27:51",0,15,35,6,37,0,0,3,2,1,5,0,0,0,0,0,0,"CM","Starter",7.73,1,4,"Training"
2022-09-05,"u2n72x2asw7zxgzh",7104.04,5792.88,690.97,18.4,1136.11,887.98,2351.15,2362.76,213,96.61,56.32,0,0,0,16,1322,1406,24,3,7,4,7.16,"18:26:03",0,34,163,62,129,0,0,9,18,15,11,0,0,4,5,0,0,"CM","Starter",365.93,20,5,"Game"
2022-09-07,"u2n72x2asw7zxgzh",2570.93,2689.45,249.09,18.46,440.89,377.94,756.13,796.55,124.64,54.04,18.34,0,0,1,9,568,571,16,3,2,1,5.56,"09:27:24",0,15,70,19,57,0,0,4,11,3,7,0,0,1,2,0,0,"CM","Starter",197.02,6,5,"Training"
2022-09-08,"u2n72x2asw7zxgzh",3824.76,2421,382.97,15.75,471.8,499.19,1378.94,1341.52,106.53,24.82,1.18,0,0,0,10,546,562,30,3,3,3,9.49,"09:41:29",0,24,112,29,89,0,0,8,11,4,11,0,0,4,1,0,0,"CM","Starter",132.53,11,5,"Training"
2022-09-09,"u2n72x2asw7zxgzh",4956.32,4582.89,515.34,16.35,850.91,478.27,1496.45,1886.86,184.25,43.19,14.1,0,0,1,9,1011,1033,13,4,4,3,6.75,"18:26:34",0,24,155,42,102,0,0,8,16,14,11,0,0,2,2,0,0,"CM","Starter",241.54,11,5,"Game"
2022-09-13,"u2n72x2asw7zxgzh",4635.98,4228.83,542.13,16.36,773.53,541.38,1476.26,1573.62,217.76,40.23,9.08,0,0,2,15,912,989,33,3,5,10,7.69,"08:52:55",0,63,208,71,145,0,0,9,37,26,22,0,0,4,7,0,0,"CM","Starter",267.07,26,6,"Training"
2022-09-14,"u2n72x2asw7zxgzh",4552.34,3615,439.43,14.74,637.73,706.68,1591.21,1520.13,87.58,9.04,0,0,0,1,11,745,779,24,5,1,7,7.29,"09:46:01",0,19,95,43,81,0,0,13,16,11,10,0,0,1,2,0,0,"CM","Starter",96.62,11,6,"Training"
2022-09-15,"u2n72x2asw7zxgzh",4157.25,3112.4,414.71,16.53,580.41,634.71,1556.73,1236.17,97.9,32.9,16.09,0,0,2,14,682,713,15,5,4,2,7.99,"09:06:41",0,37,109,36,96,0,0,11,18,12,15,0,0,4,2,0,0,"CM","Starter",146.89,12,6,"Training"
2022-09-16,"u2n72x2asw7zxgzh",11751.93,12074.53,1222.25,19.12,1470.59,1512.59,4049.58,4015.51,335.87,185.68,180.6,0,0,3,31,1855,1998,48,7,10,4,6.07,"13:18:32",0,55,268,83,212,0,0,25,36,20,17,0,0,7,7,0,0,"CM","Starter",702.15,28,6,"Game"
2022-09-18,"u2n72x2asw7zxgzh",3262.69,2529.28,337.19,15.34,437.13,447.35,1314.07,956.45,91.79,14.64,0,0,0,1,9,586,604,15,3,4,4,8,"10:01:22",0,26,94,30,86,0,0,3,10,5,8,0,0,1,4,0,0,"CM","Starter",106.43,13,6,"Training"
2022-09-19,"u2n72x2asw7zxgzh",11886.72,8378.05,1209.61,19.25,1184.77,1296.74,3740.18,4826.29,509.2,196.79,127.01,0,3,4,19,1611,1706,34,9,12,1,8.66,"15:14:00",0,45,253,62,204,0,0,17,33,24,24,0,0,11,6,0,0,"CM","Starter",833,30,7,"Game"
2022-09-21,"u2n72x2asw7zxgzh",2769.75,2800,253.51,15.31,591.51,587.11,901.06,596.26,71.95,21.8,0,0,0,0,6,635,690,12,1,0,4,5.43,"09:55:13",0,22,72,25,55,0,0,4,10,7,12,0,0,2,0,0,0,"CM","Starter",93.75,6,7,"Training"
2022-09-22,"u2n72x2asw7zxgzh",3967.69,3550,384.25,14.66,688.32,575.78,1343.92,1242.02,101.55,15.07,0,0,0,1,5,788,833,13,1,1,0,6.49,"08:46:36",0,16,72,22,71,0,0,4,13,7,10,0,0,0,6,0,0,"CM","Starter",116.62,7,7,"Training"
2022-09-23,"u2n72x2asw7zxgzh",12706.71,6905,1243.87,18.31,968.9,1151.44,4318.16,5639.52,416.63,163.16,47.72,0,0,5,24,1463,1587,36,5,7,9,10.81,"19:27:22",0,60,228,69,217,0,0,19,24,19,24,0,0,7,14,0,0,"CM","Starter",627.51,37,7,"Game"
2022-09-26,"u2n72x2asw7zxgzh",3864.78,2323,386.99,16.37,424.1,496.83,1413.11,1388.44,97.45,36.48,6.96,0,0,3,6,489,559,20,1,0,3,10,"09:01:59",0,31,96,38,90,0,0,16,17,13,6,0,0,6,2,0,0,"CM","Starter",140.89,11,8,"Training"
2022-09-27,"u2n72x2asw7zxgzh",4805.6,4388,497.99,16.52,813.09,814.48,1670.42,1373.13,103.52,20.34,10.54,0,0,2,13,930,978,22,6,8,6,6.81,"08:33:51",0,45,149,64,127,0,0,12,25,17,18,0,0,4,1,0,0,"CM","Starter",134.4,19,8,"Training"
2022-09-28,"u2n72x2asw7zxgzh",5828.27,4921.71,531.55,16.87,864.22,891.56,1764.29,2023.29,196.3,74.83,11.51,0,0,5,18,988,1030,34,4,3,1,6.48,"08:56:12",0,29,119,43,124,0,0,9,14,6,10,0,0,2,2,0,0,"CM","Starter",282.64,8,8,"Training"
2022-09-29,"u2n72x2asw7zxgzh",4326.65,3527.6,401.11,16.16,557.11,621.51,1433.94,1546.98,114.77,46.29,5.5,0,0,1,15,726,772,17,3,6,2,6.82,"08:52:26",0,16,84,32,61,0,0,0,14,5,11,0,0,4,3,0,0,"CM","Starter",166.56,15,8,"Training"
2022-09-30,"u2n72x2asw7zxgzh",12707.66,10936.13,1229.59,17.82,1357.31,1498.22,4060.35,5232.35,316.89,133.97,106.5,0,1,3,28,1854,1960,47,8,7,6,6.75,"13:30:31",0,62,258,80,240,0,0,28,36,26,29,0,0,13,6,0,0,"CM","Starter",557.36,32,8,"Game"
2022-10-03,"u2n72x2asw7zxgzh",3126.53,1803.35,346.94,15.99,332.82,312.34,1049.06,1303.88,86.71,33.91,7.29,0,1,1,14,376,433,24,1,1,5,11.54,"09:36:15",0,19,116,30,78,0,0,7,21,14,14,0,0,4,5,0,0,"CM","Starter",127.91,15,9,"Training"
2022-10-04,"u2n72x2asw7zxgzh",4997.74,4916.05,500.3,17.25,1046.15,858.93,1512.15,1379.07,166.51,22.58,11.14,0,0,3,16,1119,1151,26,10,3,7,6.11,"09:06:51",0,39,157,58,136,0,0,6,25,26,25,0,0,3,1,0,0,"CM","Starter",200.23,14,9,"Training"
2022-10-05,"u2n72x2asw7zxgzh",3966.38,5522.46,375.87,15.85,1173.09,990.23,1070.21,574.05,105.04,49.13,3.09,0,0,1,10,1111,1212,13,2,2,4,4.08,"09:00:50",0,31,109,38,126,0,0,8,16,12,14,0,0,3,1,0,0,"CM","Starter",157.26,10,9,"Training"
2022-10-06,"u2n72x2asw7zxgzh",3621.34,4022.28,342.78,17.25,767.45,548.6,1101.89,992.38,139.47,41.65,26.08,0,0,1,15,829,879,17,4,3,1,5.11,"08:56:03",0,15,77,39,69,0,0,7,18,6,11,0,0,3,3,0,0,"CM","Starter",207.2,10,9,"Training"
2022-10-07,"u2n72x2asw7zxgzh",11675.69,8176.74,1150.33,20.03,1353.78,1365.95,3813.09,4356.41,471.35,206.4,106.33,0,2,5,23,1691,1779,45,8,10,7,8.44,"15:02:01",0,54,218,69,206,0,0,15,29,16,19,0,0,6,4,0,0,"CM","Starter",784.08,27,9,"Game"
2022-10-09,"u2n72x2asw7zxgzh",3216.42,3250.34,306.42,15.93,604.19,532.73,1003.55,938.33,109.7,23.36,3.97,0,0,0,9,662,700,17,2,5,3,5.66,"09:58:43",0,24,97,28,55,0,0,14,9,6,12,0,0,3,2,0,0,"CM","Starter",137.03,13,9,"Training"
2022-10-10,"u2n72x2asw7zxgzh",5946.54,4022.21,621.06,18.5,763.27,807.47,1951.45,2100.44,159,98.3,65.22,0,2,2,15,913,983,23,6,7,0,9.26,"15:19:30",0,35,161,38,124,0,0,14,20,14,16,0,0,3,2,0,0,"CM","Starter",322.52,12,10,"Game"
2022-10-13,"u2n72x2asw7zxgzh",2760.92,3079.72,270.35,16.72,437.69,467.23,882.2,801.75,121.89,27.38,22.9,0,0,2,9,535,569,17,0,1,1,5.27,"09:40:37",0,12,46,15,51,0,0,7,4,2,5,0,0,3,1,0,0,"CM","Starter",172.17,6,10,"Training"
2022-10-14,"u2n72x2asw7zxgzh",11656.06,6204,1222.06,19.62,981.66,1111.51,3759.03,4903.87,621.17,194.3,81.03,0,2,6,30,1372,1424,45,3,12,2,11.82,"16:23:37",0,51,244,50,175,0,0,21,24,13,28,0,0,6,0,0,0,"CM","Starter",896.5,20,10,"Game"
2022-10-16,"u2n72x2asw7zxgzh",3535.09,3862.6,319.38,14.14,590.8,609.32,1307.74,958.69,66.4,1.71,0,0,0,2,11,772,809,11,2,0,0,4.96,"10:06:47",0,15,72,10,69,0,0,7,8,8,6,0,0,5,0,0,0,"CM","Starter",68.11,5,10,"Training"
2022-10-17,"u2n72x2asw7zxgzh",9810.83,5584.08,972.13,19.76,926.82,980.89,3268.29,3941.4,387.13,152.38,150.69,0,1,2,21,1207,1284,43,5,7,3,10.45,"18:25:34",0,56,207,59,175,0,0,21,22,16,26,0,0,4,7,0,0,"CM","Starter",690.2,21,11,"Game"
2022-10-19,"u2n72x2asw7zxgzh",6480.81,14219,637.05,15.95,1040.29,1151.22,1989.09,1910.35,252.24,114.57,21.29,0,0,2,30,1181,1217,33,2,3,4,2.69,"07:30:53",0,38,124,29,140,0,0,4,21,20,24,0,0,12,7,0,0,"CM","Starter",388.1,26,11,"Training"
2022-10-21,"u2n72x2asw7zxgzh",6765.71,5920.23,709.38,17.72,977.45,714.64,2044.01,2670.42,227.22,99.39,29.77,0,0,3,16,1163,1229,24,1,4,5,7.19,"19:21:29",0,30,142,32,127,0,0,13,18,19,22,0,0,2,6,0,0,"CM","Starter",356.38,17,11,"Game"
2022-10-25,"u2n72x2asw7zxgzh",4646.91,3479,550.36,15.68,588.12,512.44,1736.17,1740.72,40.83,27.08,0.53,0,0,1,15,720,788,33,6,4,4,9.49,"09:50:11",0,40,199,58,175,0,0,21,39,17,28,0,0,5,6,0,0,"CM","Starter",68.44,19,12,"Training"
2022-10-26,"u2n72x2asw7zxgzh",3485.79,3476.75,326.82,15.84,667.26,659.21,991.44,1049.97,91.69,18.02,6.97,0,0,1,6,755,761,17,2,4,1,5.64,"09:00:25",0,18,55,24,55,0,0,6,3,3,2,0,0,1,0,0,0,"CM","Starter",116.68,6,12,"Training"
2022-10-27,"u2n72x2asw7zxgzh",3760.46,3285,408.45,17.31,607.24,497.07,1223.88,1273.33,104.11,29.78,23.94,0,0,0,19,686,720,15,5,3,3,7.46,"09:01:39",0,21,106,23,102,0,0,18,12,7,11,0,0,4,2,0,0,"CM","Starter",157.83,12,12,"Training"
2022-10-28,"u2n72x2asw7zxgzh",3599.42,4195.35,372.45,17.65,797.14,424.5,1300.24,958.64,51,18.12,47.74,0,0,0,7,951,996,12,2,3,1,5.33,"14:07:57",0,25,88,21,61,0,0,6,12,5,8,0,0,4,0,0,0,"CM","Starter",116.86,8,12,"Game"
2022-10-30,"u2n72x2asw7zxgzh",3015.56,2729,385.02,12.73,588.84,436.64,1344.87,640.62,4.08,0,0,0,0,0,9,644,726,18,0,12,1,8.46,"10:22:47",0,32,120,40,114,0,0,12,24,10,17,0,0,1,1,0,0,"CM","Starter",4.08,15,12,"Training"
2022-10-31,"u2n72x2asw7zxgzh",4137.57,3456.84,393.21,16.87,569.89,678.09,1319.42,1310.39,129.15,80.28,49.96,0,2,2,11,736,789,18,3,0,0,6.82,"09:06:02",0,27,88,28,70,0,0,6,6,9,4,0,0,1,2,0,0,"CM","Starter",259.39,3,13,"Training"
2022-11-01,"u2n72x2asw7zxgzh",2814.48,3467.89,281.51,16.43,678.73,546.26,952.48,508.18,66.89,36.98,23.35,0,0,0,9,740,782,15,3,4,3,4.87,"09:33:41",0,24,74,27,65,0,0,5,10,11,5,0,0,0,3,0,0,"CM","Starter",127.22,10,13,"Training"
2022-11-02,"u2n72x2asw7zxgzh",9872.42,6974,1007.87,19.21,1223.03,941.69,3301.05,3795.12,305.04,167.25,137.07,0,0,3,26,1580,1658,35,2,10,4,8.67,"15:09:29",0,25,216,39,195,0,0,23,25,9,19,0,0,9,9,0,0,"CM","Starter",609.36,32,13,"Training"
2022-11-04,"u2n72x2asw7zxgzh",2525.2,3203.3,269.88,14.48,645.37,461.35,613.31,760.62,33.38,8.16,0,0,0,0,12,741,759,14,0,1,1,5.05,"10:09:55",0,13,71,21,74,0,0,8,24,6,16,0,0,2,1,0,0,"CM","Starter",41.54,5,13,"Training"
2022-08-08,"0hckqtkj0eypznvd",2397.8,5472,331.24,11.55,1164.95,508.13,597.41,126.99,0,0,0,0,0,1,0,999,1060,5,0,6,12,3.63,"12:38:27",0,39,98,41,70,0,0,18,16,42,7,0,0,1,0,0,0,"GK","Non-Starter",0,19,1,"Training"
2022-08-09,"0hckqtkj0eypznvd",6506.84,5736.88,786.41,18.58,1197.74,798.43,2326.77,1836.81,180.75,112.44,52.19,0,1,2,11,1241,1328,21,3,10,8,8.22,"08:27:42",0,75,266,72,173,0,0,15,42,27,26,0,0,10,6,0,0,"GK","Non-Starter",345.38,34,1,"Training"
